Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,61.0,1,29.0,0,1-2 Year,Yes,56437.0,26.0,257,0
Female,41.0,1,3.0,0,1-2 Year,Yes,26733.0,26.0,154,1
Male,50.0,1,28.0,0,1-2 Year,Yes,48231.0,52.0,196,0
Female,31.0,1,16.0,1,< 1 Year,No,26114.0,152.0,51,0
Male,35.0,1,28.0,0,1-2 Year,Yes,60873.0,124.0,195,0
Male,27.0,1,14.0,0,< 1 Year,Yes,20069.0,152.0,285,0
Male,55.0,1,8.0,0,1-2 Year,Yes,31922.0,26.0,79,0
Male,36.0,1,28.0,1,1-2 Year,No,22770.0,163.0,135,0
Male,39.0,1,46.0,0,> 2 Years,Yes,2630.0,156.0,80,0
Male,42.0,1,47.0,1,1-2 Year,No,31175.0,124.0,197,0
Male,70.0,1,6.0,1,1-2 Year,No,37333.0,124.0,297,0
Female,24.0,1,29.0,1,< 1 Year,No,35741.0,152.0,251,0
Female,37.0,1,38.0,1,1-2 Year,No,27071.0,124.0,105,0
Male,25.0,1,36.0,1,< 1 Year,No,34139.0,152.0,20,0
Male,71.0,1,50.0,0,1-2 Year,Yes,2630.0,124.0,148,0
Female,45.0,1,8.0,0,1-2 Year,Yes,40482.0,124.0,237,1
Female,24.0,1,33.0,1,< 1 Year,No,27284.0,152.0,90,0
Female,29.0,1,28.0,1,< 1 Year,No,2630.0,152.0,288,0
Male,33.0,1,21.0,1,< 1 Year,No,32841.0,152.0,99,0
Male,41.0,1,41.0,0,1-2 Year,Yes,37450.0,26.0,226,1
Male,48.0,1,36.0,1,1-2 Year,No,31945.0,124.0,237,0
Female,24.0,1,29.0,1,< 1 Year,No,44394.0,152.0,33,0
Female,41.0,1,28.0,0,1-2 Year,No,34078.0,31.0,36,0
Female,59.0,1,28.0,0,1-2 Year,Yes,40492.0,25.0,282,1
Female,22.0,1,29.0,1,< 1 Year,No,34302.0,152.0,234,0
Female,20.0,1,28.0,0,< 1 Year,Yes,39728.0,160.0,192,0
Male,51.0,1,28.0,0,1-2 Year,Yes,57618.0,124.0,185,0
Male,50.0,1,28.0,0,1-2 Year,Yes,36012.0,124.0,196,0
Female,27.0,1,28.0,0,< 1 Year,Yes,36309.0,152.0,238,0
Female,26.0,1,10.0,1,< 1 Year,No,25407.0,152.0,226,0
Male,27.0,1,33.0,0,1-2 Year,Yes,32951.0,163.0,199,1
Female,49.0,1,7.0,0,1-2 Year,Yes,2630.0,124.0,256,0
Female,73.0,1,28.0,0,1-2 Year,Yes,2630.0,23.0,183,0
Male,23.0,1,8.0,1,< 1 Year,No,26279.0,151.0,288,0
Male,20.0,1,39.0,0,< 1 Year,Yes,2630.0,160.0,280,0
Male,20.0,1,46.0,0,< 1 Year,Yes,34398.0,160.0,257,0
Female,22.0,1,30.0,1,< 1 Year,No,24181.0,152.0,271,0
Female,48.0,1,28.0,0,1-2 Year,Yes,35878.0,26.0,199,0
Female,27.0,1,30.0,0,1-2 Year,Yes,25343.0,156.0,157,0
Male,58.0,1,15.0,0,> 2 Years,Yes,28672.0,124.0,232,0
Female,52.0,1,28.0,0,> 2 Years,Yes,2630.0,154.0,153,0
Male,25.0,1,41.0,1,< 1 Year,No,32403.0,152.0,280,0
Male,21.0,1,24.0,0,< 1 Year,Yes,23045.0,160.0,65,0
Male,20.0,1,28.0,0,< 1 Year,Yes,38484.0,124.0,135,0
Female,42.0,1,7.0,0,1-2 Year,Yes,32450.0,154.0,51,1
Male,31.0,1,3.0,1,< 1 Year,No,2630.0,156.0,291,0
Male,55.0,1,12.0,0,1-2 Year,Yes,41229.0,26.0,66,0
Male,39.0,1,45.0,0,1-2 Year,Yes,22392.0,26.0,203,0
Female,47.0,1,2.0,0,1-2 Year,Yes,33638.0,26.0,132,0
Female,21.0,1,17.0,1,< 1 Year,No,33932.0,160.0,24,0
Female,37.0,1,1.0,0,1-2 Year,Yes,2630.0,154.0,63,1
Female,28.0,1,29.0,1,< 1 Year,No,29991.0,152.0,133,0
Male,46.0,1,28.0,0,1-2 Year,Yes,25696.0,26.0,278,1
Male,64.0,1,28.0,0,1-2 Year,Yes,41649.0,13.0,211,0
Male,21.0,1,35.0,1,< 1 Year,Yes,27573.0,152.0,210,0
Female,24.0,1,36.0,0,< 1 Year,Yes,35871.0,152.0,83,0
Male,28.0,1,31.0,1,< 1 Year,No,2630.0,160.0,291,0
Male,24.0,1,11.0,1,< 1 Year,No,41448.0,152.0,270,0
Female,35.0,1,36.0,0,1-2 Year,Yes,2630.0,124.0,49,1
Male,20.0,1,39.0,0,< 1 Year,Yes,36663.0,160.0,24,0
Male,43.0,1,28.0,1,1-2 Year,No,122051.0,26.0,199,0
Male,51.0,1,28.0,0,1-2 Year,Yes,33916.0,124.0,212,0
Male,33.0,1,41.0,1,< 1 Year,No,2630.0,1.0,264,0
Female,52.0,1,28.0,1,1-2 Year,Yes,37966.0,124.0,77,0
Male,53.0,1,3.0,1,1-2 Year,Yes,2630.0,124.0,280,0
Male,25.0,1,28.0,1,< 1 Year,No,32492.0,152.0,72,0
Male,70.0,1,7.0,0,> 2 Years,Yes,37818.0,26.0,28,0
Male,29.0,1,21.0,1,< 1 Year,No,30019.0,152.0,290,0
Female,24.0,1,21.0,0,< 1 Year,Yes,19572.0,152.0,29,0
Male,28.0,1,10.0,1,< 1 Year,No,28992.0,152.0,59,0
Male,80.0,1,28.0,0,1-2 Year,Yes,28943.0,26.0,68,0
Female,60.0,1,28.0,0,> 2 Years,Yes,2630.0,13.0,52,1
Male,30.0,1,33.0,0,< 1 Year,Yes,2630.0,124.0,27,0
Male,61.0,1,28.0,0,1-2 Year,Yes,25170.0,26.0,246,0
Male,27.0,1,7.0,0,1-2 Year,Yes,38651.0,155.0,277,1
Male,41.0,1,29.0,0,1-2 Year,No,29241.0,124.0,130,0
Female,49.0,1,24.0,0,1-2 Year,Yes,57491.0,26.0,284,0
Male,38.0,1,46.0,0,1-2 Year,Yes,38436.0,124.0,262,0
Male,25.0,1,28.0,0,< 1 Year,Yes,39235.0,26.0,180,1
Male,41.0,1,41.0,1,1-2 Year,No,30665.0,124.0,247,0
Male,24.0,1,28.0,1,< 1 Year,No,45333.0,152.0,213,0
Female,66.0,1,38.0,1,1-2 Year,No,27144.0,26.0,205,0
Male,21.0,1,25.0,1,< 1 Year,No,2630.0,152.0,133,0
Female,47.0,1,46.0,0,1-2 Year,Yes,26118.0,124.0,22,1
Male,75.0,1,28.0,0,> 2 Years,Yes,47237.0,122.0,299,0
Female,34.0,1,21.0,1,1-2 Year,No,28365.0,152.0,39,0
Female,24.0,1,9.0,1,< 1 Year,No,38441.0,152.0,284,0
Female,23.0,1,15.0,0,< 1 Year,Yes,24244.0,152.0,222,0
Male,70.0,1,28.0,0,1-2 Year,Yes,55200.0,13.0,96,0
Female,38.0,1,50.0,0,1-2 Year,Yes,2630.0,156.0,252,1
Female,26.0,1,28.0,1,< 1 Year,No,38177.0,152.0,250,0
Male,52.0,1,50.0,1,1-2 Year,No,34457.0,65.0,180,0
Male,23.0,1,27.0,0,< 1 Year,No,25284.0,152.0,83,0
Male,25.0,1,12.0,1,< 1 Year,No,21061.0,152.0,217,0
Female,23.0,1,15.0,1,< 1 Year,No,27173.0,152.0,161,0
Male,48.0,1,35.0,0,1-2 Year,Yes,45997.0,124.0,121,0
Female,60.0,0,33.0,0,1-2 Year,Yes,44941.0,124.0,93,0
Male,27.0,1,6.0,0,1-2 Year,Yes,35186.0,163.0,199,0
Female,47.0,1,28.0,0,> 2 Years,Yes,58864.0,124.0,77,0
Male,31.0,1,28.0,0,< 1 Year,No,2630.0,1.0,71,0
Female,64.0,1,33.0,0,1-2 Year,Yes,2630.0,160.0,103,0
Female,73.0,1,28.0,1,1-2 Year,No,25204.0,124.0,126,0
Male,43.0,1,41.0,0,1-2 Year,Yes,28704.0,124.0,133,0
Male,35.0,1,28.0,0,1-2 Year,Yes,24534.0,155.0,188,0
Female,48.0,1,28.0,0,1-2 Year,Yes,42453.0,13.0,284,1
Female,24.0,1,8.0,1,< 1 Year,No,33648.0,152.0,114,0
Female,35.0,1,18.0,0,1-2 Year,Yes,46443.0,26.0,28,1
Male,22.0,1,29.0,1,< 1 Year,No,22504.0,152.0,264,0
Male,21.0,1,15.0,1,< 1 Year,No,42945.0,152.0,25,0
Female,47.0,1,28.0,0,1-2 Year,Yes,42376.0,124.0,200,0
Male,22.0,1,47.0,1,< 1 Year,No,27105.0,152.0,115,0
Male,30.0,1,28.0,0,< 1 Year,No,31723.0,124.0,199,0
Male,42.0,1,11.0,1,1-2 Year,No,28077.0,120.0,214,0
Male,37.0,1,15.0,0,1-2 Year,No,25618.0,124.0,236,0
Male,67.0,1,30.0,0,1-2 Year,Yes,24530.0,26.0,191,0
Female,24.0,1,17.0,1,< 1 Year,No,23523.0,152.0,206,0
Male,51.0,1,46.0,1,1-2 Year,No,20361.0,26.0,189,0
Male,59.0,1,16.0,1,1-2 Year,No,25850.0,152.0,62,0
Male,22.0,1,14.0,1,< 1 Year,No,32046.0,152.0,115,0
Female,44.0,1,46.0,0,1-2 Year,No,42905.0,91.0,215,0
Female,27.0,1,28.0,0,< 1 Year,Yes,39892.0,152.0,146,0
Female,31.0,1,46.0,1,1-2 Year,No,46505.0,124.0,114,0
Female,22.0,1,28.0,1,< 1 Year,No,55838.0,26.0,104,0
Male,57.0,1,35.0,0,1-2 Year,Yes,2630.0,156.0,119,0
Female,26.0,1,15.0,0,< 1 Year,Yes,28469.0,152.0,95,0
Female,38.0,1,11.0,1,1-2 Year,No,30120.0,152.0,185,0
Male,21.0,1,35.0,0,< 1 Year,Yes,36117.0,160.0,273,0
Male,58.0,1,28.0,0,1-2 Year,Yes,56593.0,26.0,140,0
Female,24.0,1,8.0,1,< 1 Year,No,97293.0,152.0,239,0
Female,25.0,1,29.0,0,< 1 Year,Yes,37973.0,152.0,190,0
Female,24.0,1,15.0,0,< 1 Year,Yes,34172.0,152.0,154,0
Male,55.0,1,28.0,0,1-2 Year,Yes,44769.0,26.0,52,0
Female,57.0,1,28.0,0,1-2 Year,Yes,38715.0,26.0,33,0
Female,24.0,1,29.0,1,< 1 Year,No,24487.0,152.0,34,0
Female,26.0,1,8.0,1,< 1 Year,No,42521.0,152.0,45,0
Male,29.0,1,14.0,0,1-2 Year,Yes,31940.0,124.0,208,0
Female,75.0,1,28.0,0,> 2 Years,Yes,2630.0,122.0,102,0
Female,54.0,1,38.0,0,1-2 Year,Yes,38606.0,26.0,122,0
Female,21.0,1,41.0,1,< 1 Year,No,65395.0,154.0,100,0
Male,77.0,1,46.0,0,1-2 Year,Yes,42701.0,26.0,149,1
Male,33.0,1,28.0,1,< 1 Year,No,25028.0,152.0,109,0
Female,23.0,1,36.0,0,< 1 Year,Yes,32258.0,152.0,193,0
Female,42.0,1,28.0,0,1-2 Year,Yes,26883.0,124.0,40,0
Male,32.0,1,36.0,1,< 1 Year,No,2630.0,152.0,140,0
Female,54.0,1,39.0,1,1-2 Year,No,27970.0,26.0,221,0
Male,52.0,1,8.0,0,1-2 Year,Yes,30023.0,26.0,287,0
Male,63.0,1,28.0,0,1-2 Year,Yes,42118.0,26.0,296,0
Male,37.0,1,14.0,0,1-2 Year,Yes,50924.0,124.0,207,1
Female,25.0,1,28.0,0,< 1 Year,Yes,35025.0,152.0,103,1
Female,58.0,1,28.0,0,1-2 Year,Yes,38214.0,124.0,235,0
Male,43.0,1,28.0,0,1-2 Year,Yes,55159.0,124.0,145,0
Male,20.0,1,46.0,1,< 1 Year,Yes,25795.0,163.0,130,0
Male,47.0,1,50.0,0,1-2 Year,Yes,28238.0,8.0,217,0
Female,26.0,1,43.0,0,< 1 Year,Yes,2630.0,152.0,196,0
Male,27.0,1,37.0,0,< 1 Year,No,2630.0,152.0,117,0
Male,22.0,1,8.0,1,< 1 Year,No,42136.0,152.0,85,0
Female,27.0,1,47.0,1,< 1 Year,No,24509.0,152.0,155,0
Male,53.0,1,28.0,0,1-2 Year,Yes,52493.0,52.0,270,0
Female,22.0,1,25.0,1,< 1 Year,No,28744.0,152.0,47,0
Female,52.0,1,28.0,0,> 2 Years,Yes,23690.0,26.0,59,1
Male,23.0,1,28.0,0,< 1 Year,Yes,2630.0,152.0,10,1
Male,44.0,1,28.0,0,1-2 Year,Yes,55312.0,124.0,17,0
Female,63.0,1,28.0,0,1-2 Year,Yes,24783.0,124.0,40,1
Male,57.0,1,28.0,0,> 2 Years,Yes,22607.0,26.0,117,0
Male,20.0,1,15.0,0,1-2 Year,Yes,2630.0,156.0,196,0
Female,28.0,1,29.0,1,< 1 Year,No,52647.0,152.0,281,0
Female,39.0,1,28.0,0,> 2 Years,Yes,37778.0,26.0,141,1
Male,49.0,1,28.0,0,1-2 Year,Yes,34766.0,26.0,69,0
Male,60.0,1,8.0,1,1-2 Year,No,2630.0,152.0,53,0
Female,27.0,1,14.0,1,< 1 Year,No,23155.0,152.0,283,0
Female,24.0,1,28.0,0,< 1 Year,Yes,26145.0,152.0,287,0
Male,38.0,1,28.0,0,1-2 Year,Yes,46361.0,52.0,46,0
Male,39.0,1,28.0,0,1-2 Year,Yes,60077.0,124.0,58,0
Female,22.0,1,6.0,1,< 1 Year,No,50464.0,152.0,40,0
Male,60.0,1,29.0,0,1-2 Year,Yes,2630.0,163.0,296,0
Male,39.0,1,5.0,0,1-2 Year,Yes,27969.0,124.0,84,0
Male,51.0,1,8.0,0,1-2 Year,Yes,45579.0,26.0,148,1
Female,43.0,1,28.0,0,1-2 Year,Yes,31163.0,124.0,203,1
Male,22.0,1,46.0,1,< 1 Year,No,32736.0,152.0,20,0
Male,40.0,1,8.0,1,1-2 Year,No,27308.0,29.0,245,0
Male,27.0,1,41.0,1,< 1 Year,No,25110.0,152.0,284,0
Male,31.0,1,8.0,0,< 1 Year,Yes,41126.0,124.0,232,0
Female,78.0,1,28.0,1,1-2 Year,No,38597.0,26.0,198,0
Female,25.0,1,47.0,0,< 1 Year,Yes,38114.0,152.0,91,0
Male,69.0,1,28.0,0,1-2 Year,Yes,67261.0,124.0,41,0
Male,42.0,1,8.0,0,> 2 Years,Yes,30429.0,26.0,285,0
Female,21.0,1,41.0,1,< 1 Year,No,51851.0,152.0,79,0
Female,24.0,1,41.0,1,< 1 Year,No,26005.0,152.0,211,0
Male,60.0,1,48.0,0,1-2 Year,Yes,2630.0,26.0,40,1
Male,62.0,1,28.0,0,1-2 Year,Yes,34698.0,26.0,145,0
Male,32.0,1,15.0,1,< 1 Year,No,26389.0,152.0,30,0
Female,46.0,1,28.0,1,1-2 Year,No,37369.0,124.0,113,0
Male,24.0,1,15.0,1,< 1 Year,No,2630.0,160.0,283,0
Male,31.0,1,46.0,0,< 1 Year,Yes,30336.0,124.0,64,1
Female,41.0,1,28.0,1,1-2 Year,No,34720.0,26.0,107,0
Female,51.0,1,15.0,0,1-2 Year,Yes,42146.0,124.0,165,0
Male,22.0,1,8.0,0,< 1 Year,Yes,66891.0,160.0,49,0
Female,33.0,1,28.0,1,1-2 Year,No,36106.0,26.0,195,0
Male,52.0,1,28.0,0,> 2 Years,Yes,39370.0,122.0,148,1
Female,22.0,1,30.0,1,< 1 Year,No,29311.0,152.0,234,0
Female,43.0,1,28.0,0,1-2 Year,Yes,39606.0,124.0,43,1
Female,43.0,1,28.0,0,1-2 Year,No,25166.0,8.0,50,0
Male,36.0,1,23.0,0,1-2 Year,Yes,30738.0,124.0,225,1
Female,35.0,1,0.0,0,1-2 Year,Yes,29694.0,124.0,111,0
Male,40.0,1,30.0,1,1-2 Year,No,37834.0,152.0,24,0
Female,22.0,1,28.0,0,1-2 Year,Yes,56352.0,26.0,100,0
Male,35.0,1,18.0,0,1-2 Year,Yes,27272.0,124.0,101,0
Male,29.0,1,28.0,0,1-2 Year,Yes,45398.0,124.0,186,0
Female,48.0,1,28.0,0,1-2 Year,Yes,34405.0,124.0,110,0
Male,20.0,1,16.0,1,< 1 Year,No,2630.0,160.0,218,0
Female,36.0,1,28.0,0,1-2 Year,Yes,32372.0,147.0,207,0
Female,61.0,1,28.0,0,> 2 Years,Yes,62274.0,26.0,40,0
Female,74.0,1,49.0,0,1-2 Year,Yes,29052.0,26.0,80,0
Female,34.0,1,28.0,1,< 1 Year,No,35130.0,26.0,46,0
Male,23.0,1,16.0,1,< 1 Year,No,34683.0,151.0,32,0
Male,60.0,1,28.0,0,> 2 Years,Yes,2630.0,13.0,54,0
Male,46.0,1,46.0,0,< 1 Year,No,2630.0,1.0,187,0
Female,47.0,1,41.0,0,1-2 Year,Yes,20434.0,26.0,280,1
Male,56.0,1,28.0,0,1-2 Year,Yes,31165.0,26.0,81,1
Female,35.0,1,36.0,0,1-2 Year,Yes,32278.0,26.0,62,0
Male,35.0,1,28.0,0,1-2 Year,Yes,43585.0,124.0,258,0
Female,68.0,1,48.0,1,1-2 Year,No,2630.0,124.0,282,0
Female,22.0,1,6.0,1,< 1 Year,No,23542.0,152.0,272,0
Male,48.0,1,28.0,0,> 2 Years,Yes,39057.0,124.0,145,0
Female,49.0,1,8.0,0,1-2 Year,Yes,42219.0,26.0,239,0
Female,20.0,1,13.0,1,< 1 Year,No,29488.0,160.0,86,0
Male,39.0,1,11.0,0,1-2 Year,No,30954.0,120.0,13,0
Female,31.0,1,28.0,0,1-2 Year,Yes,26549.0,124.0,91,0
Female,24.0,1,14.0,0,< 1 Year,No,19323.0,152.0,86,0
Male,27.0,1,23.0,1,< 1 Year,No,2630.0,156.0,34,0
Female,23.0,1,45.0,1,< 1 Year,No,21570.0,152.0,85,0
Male,56.0,1,28.0,0,1-2 Year,Yes,25352.0,26.0,55,0
Female,35.0,1,28.0,0,1-2 Year,Yes,32024.0,26.0,201,0
Male,50.0,1,11.0,1,1-2 Year,No,29622.0,124.0,298,0
Male,43.0,1,30.0,1,1-2 Year,No,27616.0,152.0,14,0
Female,48.0,1,8.0,0,1-2 Year,No,33543.0,7.0,130,0
Male,51.0,1,28.0,0,1-2 Year,Yes,40626.0,26.0,190,0
Male,24.0,1,27.0,1,< 1 Year,No,26679.0,152.0,37,0
Male,43.0,1,50.0,0,1-2 Year,Yes,29144.0,163.0,34,1
Male,21.0,1,46.0,1,< 1 Year,No,2630.0,160.0,99,0
Female,52.0,1,28.0,1,1-2 Year,No,40150.0,26.0,211,0
Female,44.0,1,19.0,0,1-2 Year,Yes,32338.0,26.0,212,0
Female,77.0,1,28.0,0,1-2 Year,Yes,39040.0,59.0,33,0
Male,22.0,1,27.0,0,< 1 Year,Yes,24577.0,152.0,165,0
Male,39.0,1,3.0,0,1-2 Year,Yes,45093.0,26.0,226,0
Female,84.0,1,28.0,0,1-2 Year,No,55326.0,122.0,147,0
Male,45.0,1,28.0,0,1-2 Year,Yes,37627.0,124.0,160,0
Male,28.0,1,30.0,1,< 1 Year,No,21476.0,152.0,118,0
Female,39.0,1,28.0,1,1-2 Year,No,32443.0,26.0,130,0
Female,23.0,1,41.0,0,< 1 Year,Yes,25817.0,152.0,42,0
Female,23.0,1,8.0,1,< 1 Year,No,29004.0,152.0,226,0
Female,27.0,1,35.0,1,< 1 Year,No,2630.0,152.0,220,0
Male,63.0,1,9.0,0,1-2 Year,No,36817.0,124.0,258,0
Male,39.0,1,46.0,0,1-2 Year,Yes,33844.0,26.0,17,0
Male,31.0,1,10.0,0,< 1 Year,Yes,32495.0,124.0,255,0
Male,22.0,1,40.0,1,< 1 Year,No,48234.0,152.0,278,0
Female,71.0,1,28.0,0,> 2 Years,Yes,44809.0,122.0,48,0
Male,34.0,1,11.0,0,1-2 Year,Yes,2630.0,157.0,124,0
Female,37.0,1,35.0,0,1-2 Year,No,2630.0,157.0,284,0
Female,45.0,1,29.0,0,1-2 Year,Yes,21104.0,154.0,144,0
Male,59.0,1,16.0,0,> 2 Years,Yes,26816.0,26.0,230,0
Female,26.0,1,11.0,1,< 1 Year,No,30416.0,152.0,296,0
Male,66.0,1,28.0,0,> 2 Years,Yes,66366.0,122.0,218,0
Female,21.0,1,41.0,0,< 1 Year,Yes,2630.0,154.0,60,0
Male,72.0,1,43.0,1,1-2 Year,Yes,32997.0,26.0,297,0
Male,32.0,1,38.0,0,1-2 Year,Yes,2630.0,157.0,225,0
Male,43.0,1,28.0,0,1-2 Year,Yes,2630.0,26.0,52,1
Male,24.0,1,11.0,1,< 1 Year,No,34310.0,152.0,68,0
Male,21.0,1,28.0,1,1-2 Year,No,52520.0,26.0,216,0
Female,33.0,1,33.0,0,1-2 Year,Yes,2630.0,124.0,73,1
Male,25.0,1,30.0,0,1-2 Year,Yes,28020.0,124.0,264,0
Male,49.0,1,28.0,1,1-2 Year,No,36963.0,26.0,46,0
Male,68.0,1,28.0,0,1-2 Year,Yes,50708.0,26.0,189,0
Male,77.0,1,28.0,0,1-2 Year,Yes,56871.0,61.0,84,0
Male,26.0,1,30.0,1,< 1 Year,No,28980.0,152.0,143,0
Male,20.0,1,46.0,1,< 1 Year,No,44729.0,160.0,130,0
Male,27.0,1,10.0,1,< 1 Year,No,25131.0,152.0,272,0
Male,67.0,1,28.0,0,1-2 Year,Yes,28715.0,124.0,128,0
Female,26.0,1,26.0,0,< 1 Year,Yes,39413.0,152.0,195,0
Female,38.0,1,47.0,0,1-2 Year,No,40758.0,152.0,207,0
Female,21.0,1,8.0,1,< 1 Year,Yes,46079.0,152.0,281,0
Male,21.0,1,3.0,1,< 1 Year,No,2630.0,152.0,21,0
Male,23.0,1,36.0,0,< 1 Year,No,2630.0,152.0,89,0
Female,52.0,1,8.0,0,1-2 Year,Yes,32407.0,124.0,137,0
Male,22.0,1,36.0,1,< 1 Year,No,28588.0,152.0,31,0
Female,46.0,1,15.0,0,1-2 Year,Yes,30835.0,124.0,76,1
Male,54.0,1,48.0,0,1-2 Year,Yes,2630.0,26.0,20,0
Male,24.0,1,6.0,0,< 1 Year,No,40616.0,152.0,213,1
Male,56.0,1,41.0,0,1-2 Year,No,2630.0,26.0,249,0
Male,54.0,1,28.0,1,1-2 Year,Yes,57500.0,124.0,287,0
Male,65.0,1,28.0,0,1-2 Year,Yes,37914.0,124.0,83,0
Male,29.0,1,19.0,0,1-2 Year,Yes,2630.0,157.0,201,0
Female,25.0,1,28.0,1,< 1 Year,No,30296.0,152.0,190,0
Male,53.0,1,8.0,0,> 2 Years,Yes,31355.0,124.0,65,0
Female,30.0,1,3.0,1,< 1 Year,No,2630.0,152.0,36,0
Female,43.0,1,28.0,0,1-2 Year,Yes,26018.0,26.0,86,0
Male,49.0,1,8.0,0,1-2 Year,Yes,26266.0,19.0,193,0
Female,36.0,1,28.0,1,1-2 Year,No,35042.0,124.0,129,0
Female,66.0,1,8.0,1,1-2 Year,No,19000.0,124.0,49,0
Male,22.0,1,44.0,0,< 1 Year,Yes,30339.0,152.0,197,0
Male,37.0,1,28.0,0,1-2 Year,Yes,40064.0,26.0,166,1
Male,41.0,1,31.0,0,1-2 Year,Yes,2630.0,124.0,225,0
Female,42.0,1,0.0,1,1-2 Year,No,2630.0,122.0,278,0
Male,24.0,1,36.0,1,< 1 Year,No,30859.0,152.0,280,0
Female,40.0,1,8.0,0,1-2 Year,Yes,28901.0,124.0,141,1
Male,42.0,1,0.0,1,1-2 Year,No,2630.0,26.0,264,0
Female,22.0,1,15.0,0,< 1 Year,Yes,34015.0,160.0,219,0
Male,25.0,1,41.0,1,< 1 Year,No,25038.0,152.0,110,0
Female,46.0,1,28.0,0,1-2 Year,Yes,2630.0,26.0,198,1
Male,41.0,1,28.0,1,1-2 Year,No,2630.0,13.0,295,0
Female,27.0,1,33.0,0,< 1 Year,No,32365.0,152.0,248,0
Male,21.0,1,46.0,1,< 1 Year,No,25497.0,160.0,26,0
Female,33.0,1,21.0,1,1-2 Year,No,34285.0,152.0,251,0
Female,26.0,1,38.0,0,< 1 Year,Yes,2630.0,152.0,200,0
Male,20.0,1,46.0,1,< 1 Year,No,20497.0,160.0,18,0
Female,28.0,1,47.0,0,< 1 Year,No,25307.0,151.0,273,0
Female,57.0,1,28.0,0,1-2 Year,Yes,36208.0,26.0,30,1
Female,28.0,1,9.0,0,< 1 Year,Yes,41625.0,151.0,56,0
Male,25.0,1,8.0,1,< 1 Year,No,31810.0,152.0,60,0
Male,45.0,1,28.0,0,1-2 Year,Yes,33457.0,13.0,267,0
Female,23.0,1,9.0,0,< 1 Year,Yes,29668.0,26.0,141,0
Female,21.0,1,15.0,1,< 1 Year,No,37142.0,152.0,179,0
Male,65.0,1,3.0,1,1-2 Year,No,34439.0,122.0,89,0
Male,22.0,1,47.0,0,< 1 Year,Yes,40677.0,152.0,117,0
Female,26.0,1,41.0,1,< 1 Year,No,54858.0,152.0,296,0
Male,28.0,1,36.0,1,< 1 Year,No,33833.0,152.0,61,0
Male,56.0,1,46.0,1,1-2 Year,No,36892.0,26.0,41,0
Male,44.0,1,28.0,1,1-2 Year,No,38346.0,122.0,102,0
Male,41.0,1,50.0,1,1-2 Year,No,30635.0,124.0,281,0
Male,42.0,1,8.0,0,1-2 Year,Yes,2630.0,156.0,111,0
Male,20.0,1,8.0,0,< 1 Year,Yes,28594.0,160.0,268,0
Male,65.0,1,28.0,0,1-2 Year,Yes,43783.0,157.0,222,0
Male,49.0,1,28.0,0,1-2 Year,Yes,42432.0,26.0,177,1
Male,22.0,1,36.0,1,< 1 Year,No,28329.0,160.0,111,0
Female,38.0,1,28.0,0,1-2 Year,Yes,39103.0,26.0,172,1
Male,21.0,1,47.0,0,< 1 Year,Yes,33526.0,160.0,123,0
Female,24.0,1,13.0,1,< 1 Year,No,31405.0,152.0,278,0
Male,77.0,1,35.0,0,1-2 Year,Yes,2630.0,3.0,57,0
Male,22.0,1,6.0,1,< 1 Year,No,33771.0,152.0,209,0
Male,47.0,1,28.0,0,1-2 Year,Yes,33492.0,124.0,27,1
Male,24.0,1,40.0,1,< 1 Year,No,25656.0,152.0,264,0
Female,54.0,1,46.0,0,1-2 Year,No,25983.0,11.0,23,0
Female,54.0,1,28.0,0,1-2 Year,Yes,35233.0,26.0,282,1
Male,47.0,1,11.0,1,1-2 Year,No,41738.0,124.0,299,0
Female,25.0,1,26.0,0,< 1 Year,Yes,40677.0,152.0,51,0
Female,23.0,1,8.0,1,< 1 Year,No,41658.0,152.0,185,0
Male,67.0,1,11.0,0,1-2 Year,Yes,40421.0,26.0,296,0
Male,27.0,1,14.0,1,< 1 Year,No,2630.0,152.0,101,0
Female,25.0,1,15.0,1,< 1 Year,No,34267.0,152.0,70,0
Female,21.0,1,35.0,1,< 1 Year,No,34634.0,152.0,191,0
Female,57.0,1,28.0,0,1-2 Year,Yes,27044.0,122.0,270,1
Female,44.0,1,15.0,0,1-2 Year,Yes,36225.0,124.0,64,1
Female,26.0,1,15.0,1,< 1 Year,No,50566.0,152.0,244,0
Female,34.0,1,30.0,1,1-2 Year,No,23495.0,124.0,40,0
Female,25.0,1,13.0,0,< 1 Year,Yes,28976.0,152.0,295,0
Male,42.0,1,16.0,1,1-2 Year,No,31076.0,152.0,277,0
Male,20.0,1,46.0,1,< 1 Year,No,38000.0,160.0,176,0
Male,66.0,1,28.0,1,1-2 Year,No,42088.0,52.0,119,0
Male,35.0,1,8.0,0,1-2 Year,Yes,48382.0,124.0,172,0
Female,44.0,1,28.0,0,1-2 Year,Yes,36372.0,26.0,203,1
Female,66.0,1,11.0,1,1-2 Year,No,47248.0,12.0,145,0
Male,23.0,1,41.0,0,< 1 Year,No,2630.0,160.0,122,1
Female,46.0,1,28.0,0,1-2 Year,Yes,39527.0,31.0,217,0
Male,48.0,1,28.0,0,1-2 Year,No,58971.0,26.0,218,0
Male,61.0,1,31.0,1,1-2 Year,No,2630.0,99.0,291,0
